apparent_mag,name,bayer_designation,distance,spectral_class,mass,radius,luminosity
"0.96
",Antares,"α Sco
","600
","M1.5
",12.0,680.0,"75,000
"
"0.97
",Spica,"α Vir
","260
","B1
",11.43,7.47,"20,512
"
"1.14
",Pollux,"β Gem
","34
","K0
",1.9,8.8,43.0
"1.16
",Fomalhaut,"α PsA
","25
","A3
",1.9,1.8,16.6
"1.25
",Deneb,"α Cyg
","2,600
","A2
",19.0,203.0,"200,000
"
"1.25
",Mimosa,"
","350
","B0.5
",16.0,8.4,"34,000
"
"1.39
",Regulus,"α Leo
","77
","B7
",3.8,3.1,290.0
"1.50
",Adhara,"
","430
","B2
",12.5,14.0,"39,000
"
"1.62
",Shaula,"
","700
","B2
",14.5,8.8,"36,000
"
"1.62
",Castor,"α Gem
","52
","A1
",2.8,2.4,30.0
"1.64
",Gacrux,"
","88
","M3.5
",1.5,84.0,820.0
"1.64
",Bellatrix,"
","240
","B2
",8.6,5.8,"9,200
"
"1.65
",Elnath,"
","130
","B7
",5.0,4.2,700.0
"1.69
",Miaplacidus,"
","110
","A1
",3.5,6.8,290.0
"1.69
",Alnilam,"ε Ori
","2,000
","B0
",32.0,42.0,"380,000
"
"1.72
",Gamma Velorum,"
","1,100
","WC8
",9.0,6.0,"170,000
"
"1.74
",Alnair,"
","101
","B7
",4.0,3.4,260.0
"1.77
",Alioth,"
","81
","A1
",2.9,4.2,110.0
"1.77
",Alnitak,"ζ Ori
","1050
","O9.7
",33.0,20.0,"120,000
"
"1.79
",Dubhe,"
","120
","G9
",4.25,30.0,300.0
"1.80
",Mirfak,"
","590
","F5
",8.5,68.0,"5,000
"
"1.82
",Wezen,"
","1,600
","F8
",17.0,200.0,"82,000
"
"1.84
",Sargas,"
","270
","F0
",5.7,26.0,"1,800
"
"1.85
",Kaus Australis,"
","140
","B9.5
",3.5,6.8,360.0
"1.86
",Avior,"
","630
","K3
",9.0,130.0,"60,000
"
"1.86
",Alkaid,"
","104
","B3
",6.1,3.4,"1,350
"
"1.90
",Menkalinan,"
","81
","A1
",2.39,2.77,50.0
"1.91
","Atria
","
","390
","K2
",7.0,92.0,"5,500
"
"1.92
",Alhena,"
","109
","A1.5
",2.8,3.3,120.0
"1.94
","Peacock
","
","180
","B3
",5.9,4.8,"2,200
"
"1.96
",[2],"
","80
","A1
",2.4,2.9,90.0
"1.98
",Mirzam,"
","500
","B1
",13.5,10.0,"27,000
"
"1.98
",Polaris,"α UMi
","430
","F8
",5.4,39.0,"2,500
"
"2.00
",Alphard,"α Hya
","180
","K3
",3.0,50.0,780.0
"2.23
",Mintaka,"δ Ori
","1200
","O9.5
",24.0,16.5,"190,000
"
"2.42
",Scheat,"
","196
","M2.5
",2.1,95.0,"1,500
"
"2.98
",Almaaz,"
","653
","F0
",15.0,140.0,"43,000
"
